sample.n,id.string,site,plot,rep,depth,treatment,date.collected,BD,MC60,MC25,WEPw,WEPd,LysedCellP,frac.1.KCL.Pi,frac.2b.NaOH.Po,frac.2a.NaOH.Pi,frac.3.HCl.Pi,frac.4.Residue.P,frac.TP,Ca.3051a,Mg.3051a,Al.3051a,Fe.3051a,P.3051a,frac.Error,frac.Po,frac.Pi,TP.ign,HCl.Pi,HCl.Po,LOI,POXC,APA,TC,TN,Ox.P,Ox.Al,Ox.Fe,Ox.Mn,Ox.PSR,Ox.SPSC,fracOx.Al,fracOx.Fe,fracOx.P,MM.Al,MM.Fe,MM.P,pH,clay,silt,sand,year.core.n.depth,core.n,core.ID,site.n,field.rep,site.name,rst.yr,cls.yr,sample.date,P.1MKCl,BD.sd,Ox/IP,notes.x,lon,lat,project.x,site.plot,count_n,count_y,count_c,count_h,count_obs,frac_farmed,last_yr_y,first_yr_n,last_yr_farmed,last_yr_range,1991...12,1992...13,1993...14,1994...15,1995...16,1996...17,1997...18,1998...19,1999...20,2000...21,2001...22,2002...23,2003...24,2004...25,2005...26,2006...27,2007...28,2008...29,2009...30,2010...31,2011...32,2012...33,2013...34,2014...35,2015...36,2016...37,2017...38,2018...39,2019...40,2020...41,...42,2020...43,2019...44,2018...45,2017...46,2016...47,2015...48,2014...49,2013...50,2012...51,2011...52,2010...53,2009...54,2008...55,2007...56,2006...57,2005...58,2004...59,2003...60,2002...61,2001...62,2000...63,1999...64,1998...65,1997...66,1996...67,1995...68,1994...69,1993...70,1992...71,1991...72,sample.type,project.y,smpl.date,smpl.yr,notes.y,YSF,na.rm,equipment,lon.x,lat.x,description,project,lon1,lat1,lon2,lat2,lon3,lat3,index,name,lon.y,lat.y,elevation,collection start,collection end,solution status,lateral rms,sample count,antenna height,prior,WFPS,HCl.PSR
11,OCSP.2.CTRL.1,OCSP,2,1,10-15cm,CTRL,2019-07-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4837.972166998012,6156.063618290258,24357.852882703777,24982.107355864813,1179.920477137177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
12,OCSP.2.CTRL.2,OCSP,2,2,0-5cm,CTRL,2019-07-09T00:00:00Z,0.29916707941082216,0.6982758620689654,0.635408245755861,0.8030012330827063,NA,-0.8030012330827063,0.13214794302977986,548.5251787906773,203.80834907214395,225.46351614760454,419.2640711886572,1397.1932631421128,5716.26984126984,5797.619047619048,25226.190476190477,21038.69047619048,1401.7857142857142,-0.32761434909768417,967.7892499793345,429.4040131627783,1536.9666000000002,459.4159515570934,1077.5506484429068,0.27433628318584075,NA,NA,NA,NA,869.2379621084617,2443.634036322657,2491.3198770104277,61.99828780396205,0.20771426522047035,401.190400539929,0.09686892829216762,0.11841610958770739,0.6200933232875651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.23548591794376011,0.10978264982441902
13,OCSP.2.CTRL.2,OCSP,2,2,5-10cm,CTRL,2019-07-09T00:00:00Z,0.6652900615384579,0.44620938628158846,0.4336016096579477,0.8287963362322164,NA,-0.8287963362322164,0.08770329413587492,467.50255725035856,125.48524977071884,193.83947779736863,313.0408386893505,1099.9558268019323,4527.552674230145,6354.943273905996,28564.019448946518,23880.064829821717,1091.5721231766613,0.7680393670070076,780.5433959397091,319.41243086222335,1128.4311,346.307619047619,782.123480952381,0.1293787949556255,NA,NA,NA,NA,767.968367464281,2509.3445018834727,2238.21945861192,39.01098687991024,0.18639495038728782,427.28345591210814,0.08784983872345112,0.09372752857089417,0.7035434041951912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.3963679832551912,0.08405293005004273
14,OCSP.2.CTRL.2,OCSP,2,2,10-15cm,CTRL,2019-07-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4395.626242544731,6376.739562624254,27209.741550695824,22877.733598409544,1063.6182902584494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
15,OCSP.2.CTRL.3,OCSP,2,3,0-5cm,CTRL,2019-07-09T00:00:00Z,0.30279549705906716,0.6808988764044944,0.7021720969089391,0.7580288887638933,NA,-0.7580288887638933,0.14065012869549567,580.1729236403727,206.3498270087835,202.29910475453357,411.86235956677103,1400.8248650991563,4886.454183266932,6075.697211155379,23655.378486055775,22443.227091633467,1324.7011952191235,5.746478538312251,992.0352832071437,408.78958189201256,1478.7322500000002,413.52225705329147,1065.2099929467088,0.2412241224122417,NA,NA,NA,NA,783.9654389217105,2174.3476323875707,3279.0908749099112,108.50612627860343,0.18182348185523373,546.3512379560992,0.09191768517545773,0.1461060328588981,0.5918054892311259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.23276998263008872,0.09590736130597842
16,OCSP.2.CTRL.3,OCSP,2,3,5-10cm,CTRL,2019-07-09T00:00:00Z,0.5773108063244611,0.5105842506350551,0.5161458333333333,1.5083638364203813,NA,-1.5083638364203813,0.07358163873994299,505.2643081886362,150.50329672474288,213.50328969107704,322.15081672024854,1191.4952929634446,4645.067698259188,6906.189555125725,28149.90328820116,24602.514506769825,1173.1141199226306,1.5668699855071473,827.4151249088848,364.08016805455986,1403.6322000000002,405.09788990825683,998.5343100917435,0.1437539234149421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.3768675915206315,NA
17,OCSP.2.CTRL.3,OCSP,2,3,10-15cm,CTRL,2019-07-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2980.19801980198,5110.891089108911,17946.534653465347,22461.38613861386,842.5742574257425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.2,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,NA,NA
18,OCSP.3.CTRL.N,OCSP,3,N,0-5cm,CTRL,2019-07-09T00:00:00Z,0.4656635427781626,0.4448580735225687,0.4409141583054626,0.9868427121169789,NA,-0.9868427121169789,0.1384162725769971,424.8739009529519,300.60339648300175,214.01642585472985,272.3171823795246,1211.949321942785,3639.21568627451,5246.078431372549,19760.78431372549,20902.94117647059,1120.5882352941176,8.15295786366061,697.1910833324764,514.7582386103087,1028.2391379310345,357.1267741935484,671.1123637374861,0.2413793103448293,819.44382647386,16.3888765294772,NA,NA,860.1589040611422,2548.501803031493,2542.533877634716,77.02256959980981,0.19848912073472968,436.5621606513533,0.1289676443288412,0.12163522138677409,0.7675958723905206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.3,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.2513159511404502,0.08241009779219706
19,OCSP.3.CTRL.N,OCSP,3,N,5-10cm,CTRL,2019-07-09T00:00:00Z,0.4951263184477211,0.35483870967741926,0.34629553827261556,0.4434323729903536,NA,-0.4434323729903536,0.16439392765273309,386.03074770418004,135.84946297360665,250.4664690723472,193.53071903881698,966.0417927166036,3583.173996175908,5382.409177820267,21193.11663479923,23431.16634799235,941.6826003824092,2.5867731148799336,579.561466742997,386.48032597360657,874.3499999999999,368.68,505.6699999999999,0.08021390374331538,320.2224694104561,6.404449388209121,NA,NA,570.3012074155388,1451.279937866982,2219.3785154813654,22.438996248355437,0.19700415647438554,344.0536927398664,0.06847883503287909,0.09471907981531308,0.6056193532554859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.3,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.2160583525122067,0.12735637144821077
20,OCSP.3.CTRL.S,OCSP,3,S,0-5cm,CTRL,2019-07-09T00:00:00Z,0.44584853841251826,0.46765249537892795,0.434052757793765,1.1657130258989095,NA,-1.1657130258989095,0.29343436726348365,577.187177112069,79.28800185767984,230.4744871317786,274.2089015896488,1161.4520020584396,4401.785714285715,5195.436507936508,21099.20634920635,21043.650793650795,1222.2222222222222,-4.972108922491303,851.3960787017178,310.05592335672196,1269.57615,391.1482578397213,878.4278921602788,0.16599190283400728,NA,NA,NA,NA,714.877054569711,1454.3285249224655,2023.297523412151,36.61784047709535,0.25624447165464265,228.06495981916845,0.06892811515524944,0.09614764772767527,0.5848994082843091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.3,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.25067731992821335,0.1402053374465937
21,OCSP.3.CTRL.S,OCSP,3,S,5-10cm,CTRL,2019-07-09T00:00:00Z,0.824037447893463,0.37202032043767097,0.36758893280632415,0.44280132872939565,NA,-0.44280132872939565,0.17947521157436214,510.8249918510813,113.27191340085035,253.1702071016257,233.04885201043902,1110.4954395755708,3629.3436293436293,5203.667953667954,20924.710424710425,21386.100386100385,1053.0888030888032,5.451262639806716,743.8738438615203,366.6215957140504,1061.2845000000002,389.17708737864075,672.1074126213595,0.09387078961899598,NA,NA,NA,NA,727.1135446663923,1575.1571097134895,2050.2749815094726,28.7855859589035,0.2470245166718461,246.50022927651355,0.0752773671770078,0.09586951078009631,0.6904579580883431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.3,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.44490533988246483,0.13221632661728772
22,OCSP.4.CTRL.N,OCSP,4,N,0-5cm,CTRL,2019-07-09T00:00:00Z,0.6559240566007487,0.33397037744863844,0.32412856496152104,0.5566625346724057,NA,-0.5566625346724057,0.20233674079387856,424.77173213457684,95.25558987728382,265.5290026662363,293.07422491535266,1078.8328863342435,3687.8612716763005,5011.560693641618,18424.85549132948,23807.32177263969,966.2813102119458,11.647909871878875,717.8459570499294,360.98692928431404,995.1885000000001,427.07689655172413,568.1116034482759,0.2666666666666635,627.230255839822,12.54460511679644,NA,NA,530.794961418374,1294.6553865730418,4321.073988792169,193.15582450488168,0.13685646418165212,649.9679353973067,0.07026678647125843,0.1815018938315908,0.5493172182973802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.4,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.2911157393664751,0.11011452301573965
23,OCSP.4.CTRL.N,OCSP,4,N,5-10cm,CTRL,2019-07-09T00:00:00Z,0.8182236605268081,0.2887263339070567,0.2838657501010918,0.7350834259519609,NA,-0.7350834259519609,0.1663052072255654,306.4930053596331,130.92501072253444,246.2578073417816,195.49847607542952,879.3406047066042,3515.93625498008,5146.414342629481,19501.992031872505,26374.501992031874,927.2908366533866,-5.17100245698921,501.9914814350626,377.3491232715416,690.8443548387096,351.14300000000003,339.70135483870956,0.2580645161290478,221.4460511679646,4.428921023359292,NA,NA,495.10416452964466,992.2142123369824,4596.196970257949,212.86868671540867,0.1344101620874006,637.2163231057668,0.05087758269593108,0.174266682709176,0.5339254362919046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.4,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.3417683637090909,0.09532779347694247
24,OCSP.4.CTRL.S,OCSP,4,S,0-5cm,CTRL,2019-07-09T00:00:00Z,0.6078276572010035,0.31079136690647496,0.2973251028806584,0.345712815771034,NA,-0.345712815771034,0.18263652701118202,422.4486268335146,69.36084313792122,274.84263671425924,273.40942016645505,1040.2441633791614,4084.493041749503,5209.741550695824,18694.8310139165,24688.86679920477,1009.9403578528827,3.0005539723854664,695.8580469999697,344.38611637919166,986.1844500000001,388.8396,597.3448500000001,0.0923994038748136,NA,NA,NA,NA,479.3962221342424,1094.526958445169,3713.136159626642,184.79489695019916,0.1447380172205929,544.5960598467989,0.0585470367520519,0.15039718873392124,0.47467775538095264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.4,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.24513362503004096,0.11739740557464959
25,OCSP.4.CTRL.S,OCSP,4,S,5-10cm,CTRL,2019-07-09T00:00:00Z,0.800757844082906,0.272181146025878,0.26659856996935644,0.15729235620437956,NA,-0.15729235620437956,0.16551067375738618,385.3142368654849,87.44010012436496,255.75523316811496,207.92809598873131,936.6031768204535,3034.584980237154,4495.059288537549,15693.675889328064,22335.96837944664,845.8498023715415,10.729254082044273,593.2423328542162,343.3608439662373,986.25585,402.5489710610932,583.7068789389068,0.0709329221279894,NA,NA,NA,NA,503.0341682265441,1205.2410101954845,4976.420143740748,228.40700668550272,0.12154696282573607,732.0931347106398,0.07679787824693554,0.2227984951984444,0.5947086194454003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OCSP.4,8,1,0,0,9,0.1111111111111111,1995,2003,1995,1995-2003,NA,NA,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,n,NA,NA,n,NA,n,n,NA,n,NA,NA,NA,n,n,NA,n,NA,NA,NA,0,0,n,0,n,n,0,0,0,n,0,n,n,0,n,0,0,n,0,0,0,0,0,0,0,y,0,0,0,0,intact cores,LCBP,20190708,2019.605236,TNC Otter Creek Swamps Preserve,24.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.31232829380128524,0.09726696099710216
26,LC.0.CTRL.N,LC,0,N,0-5cm,CTRL,2019-07-10T00:00:00Z,0.14252715252644607,0.7910633016135705,0.7929138668295662,0.4214648887045772,NA,-0.4214648887045772,0.3928792950080348,223.47529290052356,96.2151380806115,228.3863549186667,492.480572836247,1040.9502380310569,6604.330708661417,4733.267716535433,20247.04724409449,12993.110236220475,1135.8267716535433,-8.353081296399157,715.9558657367705,324.9943722942862,1160.5279500000001,388.1138675958188,772.4140824041813,0.3684210526315789,1891.041009463722,37.82082018927444,NA,NA,328.4664637753389,1607.7840258187684,1779.0749310655158,41.12821031774606,0.11603229617242714,441.07867961926394,0.07940832094851337,0.13692448526343184,0.2891871119547178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.0,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.11915670388853628,0.13710301720271184
27,LC.0.CTRL.N,LC,0,N,5-10cm,CTRL,2019-07-10T00:00:00Z,0.34060620219582277,0.6566632756866735,0.662227602905569,0.37136018096321577,NA,-0.37136018096321577,0.26673764044519904,268.05636594929257,73.60764710933172,360.3484595021568,219.77342437189805,922.0526345731244,5272.189349112426,4831.360946745562,22043.392504930966,14048.323471400394,973.3727810650887,-5.272404107685091,487.8297903211906,434.2228442519337,1115.727,437.12849462365585,678.5985053763443,0.2300242130750603,2484.10094637224,49.682018927444794,NA,NA,338.6108720830342,1748.0262585756668,1417.1700593925382,13.754930261203626,0.12130077693292496,402.13884630107424,0.0792993300910758,0.10087823378196095,0.34787378347740294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.0,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.256651117433628,0.1565928042746566
28,LC.0.CTRL.S,LC,0,S,0-5cm,CTRL,2019-07-10T00:00:00Z,0.1672149836080143,0.7802593659942364,0.744916820702403,0.359321026503936,NA,-0.359321026503936,0.37962656871122896,303.4855581184191,108.70911537286744,296.8344761519211,571.1802190516721,1280.588995263591,8951.771653543308,5910.433070866142,24305.11811023622,15556.102362204725,1330.7086614173231,-3.766389113327801,874.6657771700911,405.92321809349977,1240.6030500000002,453.2806909090908,787.3223590909093,0.32258064516128476,NA,NA,NA,NA,414.7341597417053,1978.7531474537966,2092.3397888438385,25.39652497349577,0.12090806377230949,520.1387665690585,0.0814130233179338,0.13450282983013856,0.31166413187690273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC.0,7,2,0,0,9,0.2222222222222222,2003,2006,2003,2003-2006,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,n,NA,n,n,NA,n,n,NA,NA,n,NA,NA,n,NA,NA,NA,0,0,n,0,0,n,0,0,n,n,0,n,n,0,n,0,0,y,0,0,0,0,0,0,0,0,0,y,0,0,intact cores,LCBP,20190708,2019.605236,Prindle Brook Beaver Wetland,16.605236000000104,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hay/pasture,0.13925825193011246,0.13214559108737356
